episode,episode_length,epsilon,timestamp,total_reward
0,11,1.0,2026-01-14T19:56:12.726728,0.0
1,25,0.995,2026-01-14T19:56:12.727254,0.0
2,26,0.990025,2026-01-14T19:56:12.727777,0.0
3,12,0.985074875,2026-01-14T19:56:12.727777,0.0
4,26,0.9801495006250001,2026-01-14T19:56:12.728293,0.0
5,12,0.9752487531218751,2026-01-14T19:56:12.728293,0.0
6,74,0.9703725093562657,2026-01-14T19:56:12.728822,0.0
7,13,0.9655206468094844,2026-01-14T19:56:12.729349,0.0
8,21,0.960693043575437,2026-01-14T19:56:12.729349,0.0
9,100,0.9558895783575597,2026-01-14T19:56:12.730479,0.0
10,100,0.9511101304657719,2026-01-14T19:56:12.731044,0.0
11,28,0.946354579813443,2026-01-14T19:56:12.731044,0.0
12,30,0.9416228069143757,2026-01-14T19:56:12.731592,0.0
13,81,0.9369146928798039,2026-01-14T19:56:12.732143,0.0
14,64,0.9322301194154049,2026-01-14T19:56:12.732697,0.0
15,33,0.9275689688183278,2026-01-14T19:56:12.733239,0.0
16,32,0.9229311239742362,2026-01-14T19:56:12.733239,0.0
17,15,0.918316468354365,2026-01-14T19:56:12.733239,0.0
18,30,0.9137248860125932,2026-01-14T19:56:12.733763,0.0
19,12,0.9091562615825302,2026-01-14T19:56:12.733763,0.0
20,20,0.9046104802746175,2026-01-14T19:56:12.733763,0.0
21,18,0.9000874278732445,2026-01-14T19:56:12.734316,0.0
22,35,0.8955869907338783,2026-01-14T19:56:12.734316,0.0
23,26,0.8911090557802088,2026-01-14T19:56:12.734881,0.0
24,33,0.8866535105013078,2026-01-14T19:56:12.734881,0.0
25,20,0.8822202429488013,2026-01-14T19:56:12.734881,0.0
26,37,0.8778091417340573,2026-01-14T19:56:12.735436,0.0
27,20,0.8734200960253871,2026-01-14T19:56:12.735436,0.0
28,57,0.8690529955452602,2026-01-14T19:56:12.735966,0.0
29,14,0.8647077305675338,2026-01-14T19:56:12.736479,0.0
30,40,0.8603841919146962,2026-01-14T19:56:12.736479,0.0
31,18,0.8560822709551227,2026-01-14T19:56:12.737006,0.0
32,12,0.851801859600347,2026-01-14T19:56:12.737006,0.0
33,75,0.8475428503023453,2026-01-14T19:56:12.737592,0.0
34,35,0.8433051360508336,2026-01-14T19:56:12.738130,0.0
35,14,0.8390886103705794,2026-01-14T19:56:12.738130,0.0
36,32,0.8348931673187264,2026-01-14T19:56:12.738130,0.0
37,40,0.8307187014821328,2026-01-14T19:56:12.738664,0.0
38,24,0.8265651079747222,2026-01-14T19:56:12.738664,0.0
39,100,0.8224322824348486,2026-01-14T19:56:12.739728,0.0
40,37,0.8183201210226743,2026-01-14T19:56:12.739728,0.0
41,22,0.8142285204175609,2026-01-14T19:56:12.740280,0.0
42,20,0.810157377815473,2026-01-14T19:56:12.740280,0.0
43,18,0.8061065909263957,2026-01-14T19:56:12.740280,0.0
44,28,0.8020760579717637,2026-01-14T19:56:12.740280,0.0
45,27,0.798065677681905,2026-01-14T19:56:12.740280,0.0
46,57,0.7940753492934954,2026-01-14T19:56:12.741298,0.0
47,16,0.7901049725470279,2026-01-14T19:56:12.741298,0.0
48,33,0.7861544476842928,2026-01-14T19:56:12.741298,0.0
49,20,0.7822236754458713,2026-01-14T19:56:12.742288,0.0
50,23,0.778312557068642,2026-01-14T19:56:12.742288,0.0
51,100,0.7744209942832988,2026-01-14T19:56:12.743288,0.0
52,44,0.7705488893118823,2026-01-14T19:56:12.743288,0.0
53,37,0.7666961448653229,2026-01-14T19:56:12.743288,0.0
54,21,0.7628626641409962,2026-01-14T19:56:12.744287,0.0
55,16,0.7590483508202912,2026-01-14T19:56:12.744287,0.0
56,69,0.7552531090661897,2026-01-14T19:56:12.744287,0.0
57,19,0.7514768435208588,2026-01-14T19:56:12.744287,0.0
58,9,0.7477194593032545,2026-01-14T19:56:12.745295,0.0
59,56,0.7439808620067382,2026-01-14T19:56:12.745295,0.0
60,7,0.7402609576967045,2026-01-14T19:56:12.745295,0.0
61,23,0.736559652908221,2026-01-14T19:56:12.746288,0.0
62,22,0.7328768546436799,2026-01-14T19:56:12.746288,0.0
63,8,0.7292124703704616,2026-01-14T19:56:12.746288,0.0
64,37,0.7255664080186093,2026-01-14T19:56:12.746288,0.0
65,48,0.7219385759785162,2026-01-14T19:56:12.747294,0.0
66,51,0.7183288830986236,2026-01-14T19:56:12.747294,0.0
67,24,0.7147372386831305,2026-01-14T19:56:12.747294,0.0
68,100,0.7111635524897149,2026-01-14T19:56:12.748295,0.0
69,32,0.7076077347272662,2026-01-14T19:56:12.748295,0.0
70,32,0.7040696960536299,2026-01-14T19:56:12.748295,0.0
71,10,0.7005493475733617,2026-01-14T19:56:12.749308,0.0
72,37,0.697046600835495,2026-01-14T19:56:12.749308,0.0
73,33,0.6935613678313175,2026-01-14T19:56:12.749308,0.0
74,41,0.6900935609921609,2026-01-14T19:56:12.750308,0.0
75,8,0.6866430931872001,2026-01-14T19:56:12.750308,0.0
76,50,0.6832098777212641,2026-01-14T19:56:12.750308,0.0
77,36,0.6797938283326578,2026-01-14T19:56:12.750308,0.0
78,30,0.6763948591909945,2026-01-14T19:56:12.751308,0.0
79,51,0.6730128848950395,2026-01-14T19:56:12.751308,0.0
80,24,0.6696478204705644,2026-01-14T19:56:12.751308,0.0
81,31,0.6662995813682115,2026-01-14T19:56:12.751308,0.0
82,66,0.6629680834613705,2026-01-14T19:56:12.752301,0.0
83,28,0.6596532430440636,2026-01-14T19:56:12.752301,0.0
84,40,0.6563549768288433,2026-01-14T19:56:12.752301,0.0
85,75,0.653073201944699,2026-01-14T19:56:12.753308,0.0
86,31,0.6498078359349755,2026-01-14T19:56:12.753308,0.0
87,25,0.6465587967553006,2026-01-14T19:56:12.754301,0.0
88,23,0.6433260027715241,2026-01-14T19:56:12.754301,0.0
89,75,0.6401093727576664,2026-01-14T19:56:12.754301,0.0
90,97,0.6369088258938781,2026-01-14T19:56:12.755300,0.0
91,38,0.6337242817644086,2026-01-14T19:56:12.755300,0.0
92,71,0.6305556603555866,2026-01-14T19:56:12.756308,0.0
93,34,0.6274028820538087,2026-01-14T19:56:12.756308,0.0
94,32,0.6242658676435396,2026-01-14T19:56:12.757310,0.0
95,11,0.6211445383053219,2026-01-14T19:56:12.757310,0.0
96,54,0.6180388156137953,2026-01-14T19:56:12.757310,0.0
97,32,0.6149486215357263,2026-01-14T19:56:12.757310,0.0
98,20,0.6118738784280476,2026-01-14T19:56:12.758308,0.0
99,40,0.6088145090359074,2026-01-14T19:56:12.758308,0.0
100,60,0.6057704364907278,2026-01-14T19:56:12.758308,0.0
101,45,0.6027415843082742,2026-01-14T19:56:12.759308,0.0
102,15,0.5997278763867329,2026-01-14T19:56:12.759308,0.0
103,44,0.5967292370047992,2026-01-14T19:56:12.759308,0.0
104,17,0.5937455908197752,2026-01-14T19:56:12.759308,0.0
105,19,0.5907768628656763,2026-01-14T19:56:12.759308,0.0
106,38,0.5878229785513479,2026-01-14T19:56:12.760308,0.0
107,37,0.5848838636585911,2026-01-14T19:56:12.760308,0.0
108,63,0.5819594443402982,2026-01-14T19:56:12.760308,0.0
109,59,0.5790496471185967,2026-01-14T19:56:12.761307,0.0
110,73,0.5761543988830038,2026-01-14T19:56:12.761307,0.0
111,56,0.5732736268885887,2026-01-14T19:56:12.762307,0.0
112,17,0.5704072587541458,2026-01-14T19:56:12.762307,0.0
113,41,0.567555222460375,2026-01-14T19:56:12.762307,0.0
114,52,0.5647174463480732,2026-01-14T19:56:12.762307,0.0
115,37,0.5618938591163328,2026-01-14T19:56:12.762307,0.0
116,14,0.5590843898207511,2026-01-14T19:56:12.763820,0.0
117,53,0.5562889678716474,2026-01-14T19:56:12.763820,0.0
118,25,0.5535075230322891,2026-01-14T19:56:12.763820,0.0
119,7,0.5507399854171277,2026-01-14T19:56:12.763820,0.0
120,32,0.547986285490042,2026-01-14T19:56:12.763820,0.0
121,40,0.5452463540625918,2026-01-14T19:56:12.764836,0.0
122,100,0.5425201222922789,2026-01-14T19:56:12.765828,0.0
123,22,0.5398075216808175,2026-01-14T19:56:12.765828,0.0
124,56,0.5371084840724134,2026-01-14T19:56:12.766827,0.0
125,25,0.5344229416520513,2026-01-14T19:56:12.766827,0.0
126,18,0.531750826943791,2026-01-14T19:56:12.766827,0.0
127,55,0.5290920728090721,2026-01-14T19:56:12.767829,0.0
128,10,0.5264466124450268,2026-01-14T19:56:12.767829,0.0
129,77,0.5238143793828016,2026-01-14T19:56:12.767829,0.0
130,31,0.5211953074858876,2026-01-14T19:56:12.768835,0.0
131,83,0.5185893309484582,2026-01-14T19:56:12.768835,0.0
132,14,0.5159963842937159,2026-01-14T19:56:12.768835,0.0
133,50,0.5134164023722473,2026-01-14T19:56:12.769835,0.0
134,38,0.510849320360386,2026-01-14T19:56:12.769835,0.0
135,49,0.5082950737585841,2026-01-14T19:56:12.770830,0.0
136,90,0.5057535983897912,2026-01-14T19:56:12.770830,0.0
137,100,0.5032248303978422,2026-01-14T19:56:12.772511,0.0
138,100,0.500708706245853,2026-01-14T19:56:12.773417,0.0
139,47,0.4982051627146237,2026-01-14T19:56:12.773920,0.0
140,100,0.49571413690105054,2026-01-14T19:56:12.774861,0.0
141,51,0.4932355662165453,2026-01-14T19:56:12.775366,0.0
142,66,0.4907693883854626,2026-01-14T19:56:12.775366,0.0
143,47,0.4883155414435353,2026-01-14T19:56:12.776377,0.0
144,11,0.4858739637363176,2026-01-14T19:56:12.776377,0.0
145,48,0.483444593917636,2026-01-14T19:56:12.776377,0.0
146,72,0.4810273709480478,2026-01-14T19:56:12.777377,0.0
147,20,0.47862223409330756,2026-01-14T19:56:12.777377,0.0
148,6,0.47622912292284103,2026-01-14T19:56:12.777377,0.0
149,100,0.4738479773082268,2026-01-14T19:56:12.778377,0.0
150,34,0.47147873742168567,2026-01-14T19:56:12.778377,0.0
151,97,0.46912134373457726,2026-01-14T19:56:12.779376,0.0
