episode,episode_length,epsilon,loss,timestamp,total_reward
46,7,0.7940753492934954,0.0019279916735831647,2026-01-15T13:58:24.054705,0.0
47,3,0.7901049725470279,0.0019400330947246403,2026-01-15T13:58:24.060198,0.0
48,9,0.7861544476842928,0.001965670809149742,2026-01-15T13:58:24.079725,0.0
49,7,0.7822236754458713,0.0019547226349823175,2026-01-15T13:58:24.094931,0.0
50,8,0.778312557068642,0.0019322097970871255,2026-01-15T13:58:24.111315,0.0
51,5,0.7744209942832988,0.0019265601021470503,2026-01-15T13:58:24.123327,0.0
52,9,0.7705488893118823,0.0019413078733487054,2026-01-15T13:58:24.141688,0.0
53,15,0.7666961448653229,0.0019055755593581124,2026-01-15T13:58:24.170207,0.0
54,3,0.7628626641409962,0.0019025604758644476,2026-01-15T13:58:24.174727,0.0
55,11,0.7590483508202912,0.0018929445574758575,2026-01-15T13:58:24.195755,0.0
56,7,0.7552531090661897,0.0018611790786962957,2026-01-15T13:58:24.209477,0.0
57,18,0.7514768435208588,0.0018821406870847567,2026-01-15T13:58:24.245905,0.0
58,12,0.7477194593032545,0.0018411447916878388,2026-01-15T13:58:24.267959,0.0
59,7,0.7439808620067382,0.0018199861544417218,2026-01-15T13:58:24.279401,0.0
60,3,0.7402609576967045,0.0018164808821165934,2026-01-15T13:58:24.283402,0.0
61,33,0.736559652908221,0.0017874911846593022,2026-01-15T13:58:24.344502,0.0
62,15,0.7328768546436799,0.0017683846747968345,2026-01-15T13:58:24.369936,0.0
63,6,0.7292124703704616,0.0017823401221539826,2026-01-15T13:58:24.380470,0.0
64,4,0.7255664080186093,0.0018037524673854932,2026-01-15T13:58:24.387484,0.0
65,8,0.7219385759785162,0.0018123312591342255,2026-01-15T13:58:24.401855,0.0
66,25,0.7183288830986236,0.001775899783242494,2026-01-15T13:58:24.446577,0.0
67,22,0.7147372386831305,0.0017743982630781829,2026-01-15T13:58:24.484303,0.0
68,21,0.7111635524897149,0.0017940030305180698,2026-01-15T13:58:24.523042,0.0
69,7,0.7076077347272662,0.0018069938581902535,2026-01-15T13:58:24.534885,0.0
70,36,0.7040696960536299,0.001769160800613463,2026-01-15T13:58:24.600607,0.0
71,4,0.7005493475733617,0.001784194289939478,2026-01-15T13:58:24.606608,0.0
72,18,0.697046600835495,0.001790891707642004,2026-01-15T13:58:24.639800,0.0
73,7,0.6935613678313175,0.001797598807606846,2026-01-15T13:58:24.651944,0.0
74,23,0.6900935609921609,0.001858117929659784,2026-01-15T13:58:24.691653,0.0
75,16,0.6866430931872001,0.0018776739004533738,2026-01-15T13:58:24.719694,0.0
76,5,0.6832098777212641,0.0018937036907300353,2026-01-15T13:58:24.727696,0.0
77,8,0.6797938283326578,0.0019270598248112946,2026-01-15T13:58:24.742711,0.0
78,17,0.6763948591909945,0.0019421920250169934,2026-01-15T13:58:24.773770,1.0
79,15,0.6730128848950395,0.0021738708764314652,2026-01-15T13:58:24.800757,0.0
80,11,0.6696478204705644,0.002360217821551487,2026-01-15T13:58:24.820272,0.0
81,5,0.6662995813682115,0.002431628233753145,2026-01-15T13:58:24.828274,0.0
82,3,0.6629680834613705,0.002429614190477878,2026-01-15T13:58:24.833282,0.0
83,8,0.6596532430440636,0.002515149204991758,2026-01-15T13:58:24.849361,0.0
84,7,0.6563549768288433,0.002499253173591569,2026-01-15T13:58:24.862379,0.0
85,8,0.653073201944699,0.0024656792718451472,2026-01-15T13:58:24.876900,0.0
86,10,0.6498078359349755,0.0025703996006632224,2026-01-15T13:58:24.894674,0.0
87,7,0.6465587967553006,0.0025504000874934716,2026-01-15T13:58:24.906195,0.0
88,3,0.6433260027715241,0.002519790068618022,2026-01-15T13:58:24.913204,0.0
89,17,0.6401093727576664,0.0024846398370573296,2026-01-15T13:58:24.943734,0.0
90,23,0.6369088258938781,0.0024106611736351624,2026-01-15T13:58:24.984813,0.0
91,7,0.6337242817644086,0.0024357950378907844,2026-01-15T13:58:24.998328,0.0
92,4,0.6305556603555866,0.0022538908681599425,2026-01-15T13:58:25.005345,0.0
93,15,0.6274028820538087,0.002199199806782417,2026-01-15T13:58:25.031958,0.0
94,7,0.6242658676435396,0.002323792441166006,2026-01-15T13:58:25.043968,0.0
95,33,0.6211445383053219,0.0023720813263207676,2026-01-15T13:58:25.103172,0.0
96,10,0.6180388156137953,0.0025241345597896724,2026-01-15T13:58:25.120673,0.0
97,5,0.6149486215357263,0.0024677068798337133,2026-01-15T13:58:25.130688,0.0
98,23,0.6118738784280476,0.002508554148953408,2026-01-15T13:58:25.179792,0.0
99,21,0.6088145090359074,0.0026956752873957155,2026-01-15T13:58:25.219169,0.0
100,16,0.6057704364907278,0.002589539724867791,2026-01-15T13:58:25.247189,0.0
101,14,0.6027415843082742,0.0028104203392285854,2026-01-15T13:58:25.271151,0.0
102,5,0.5997278763867329,0.002886935694841668,2026-01-15T13:58:25.280639,0.0
103,8,0.5967292370047992,0.0029873671801760792,2026-01-15T13:58:25.295672,0.0
104,3,0.5937455908197752,0.0029957869986537845,2026-01-15T13:58:25.300998,0.0
105,4,0.5907768628656763,0.003003747082548216,2026-01-15T13:58:25.306999,0.0
106,21,0.5878229785513479,0.003055786829208955,2026-01-15T13:58:25.345546,0.0
107,11,0.5848838636585911,0.0030469470843672753,2026-01-15T13:58:25.368141,1.0
108,3,0.5819594443402982,0.0030298558762297035,2026-01-15T13:58:25.375631,0.0
109,3,0.5790496471185967,0.003024055182468146,2026-01-15T13:58:25.381625,0.0
110,28,0.5761543988830038,0.0030301567795686423,2026-01-15T13:58:25.432387,0.0
111,8,0.5732736268885887,0.0028382211260031907,2026-01-15T13:58:25.448914,0.0
112,18,0.5704072587541458,0.0027894567919429392,2026-01-15T13:58:25.485478,0.0
113,5,0.567555222460375,0.002829220857238397,2026-01-15T13:58:25.494479,0.0
114,5,0.5647174463480732,0.002816195123596117,2026-01-15T13:58:25.503009,0.0
115,13,0.5618938591163328,0.0028736894030589612,2026-01-15T13:58:25.525553,0.0
116,8,0.5590843898207511,0.0030000930500682444,2026-01-15T13:58:25.538573,0.0
117,8,0.5562889678716474,0.003187233901116997,2026-01-15T13:58:25.552765,0.0
118,6,0.5535075230322891,0.003242991764564067,2026-01-15T13:58:25.563286,0.0
119,9,0.5507399854171277,0.003321051488164812,2026-01-15T13:58:25.581751,0.0
120,4,0.547986285490042,0.0034215474035590885,2026-01-15T13:58:25.588755,0.0
121,4,0.5452463540625918,0.0034150439163204284,2026-01-15T13:58:25.595576,0.0
122,5,0.5425201222922789,0.0034505914023611694,2026-01-15T13:58:25.604613,0.0
123,3,0.5398075216808175,0.003536973042646423,2026-01-15T13:58:25.609615,0.0
124,3,0.5371084840724134,0.003562758583575487,2026-01-15T13:58:25.615617,0.0
125,27,0.5344229416520513,0.0037624424626119435,2026-01-15T13:58:25.665972,0.0
126,6,0.531750826943791,0.0038001737848389894,2026-01-15T13:58:25.676515,0.0
127,18,0.5290920728090721,0.003960796764586121,2026-01-15T13:58:25.710069,0.0
128,3,0.5264466124450268,0.004131953476462513,2026-01-15T13:58:25.715595,0.0
129,15,0.5238143793828016,0.0044714761292561885,2026-01-15T13:58:25.741613,0.0
130,7,0.5211953074858876,0.004684317514766008,2026-01-15T13:58:25.754140,0.0
131,4,0.5185893309484582,0.004756114264018833,2026-01-15T13:58:25.760653,0.0
132,17,0.5159963842937159,0.005025143706006929,2026-01-15T13:58:25.791214,0.0
133,6,0.5134164023722473,0.0051593970798421655,2026-01-15T13:58:25.802742,0.0
134,4,0.510849320360386,0.00536054338910617,2026-01-15T13:58:25.810259,0.0
135,9,0.5082950737585841,0.005561689628520981,2026-01-15T13:58:25.827264,0.0
136,26,0.5057535983897912,0.006305870623327792,2026-01-15T13:58:25.877932,0.0
137,14,0.5032248303978422,0.006167826657183469,2026-01-15T13:58:25.903515,0.0
138,9,0.500708706245853,0.00606369243003428,2026-01-15T13:58:25.919043,0.0
139,11,0.4982051627146237,0.006020559582393617,2026-01-15T13:58:25.941062,0.0
140,6,0.49571413690105054,0.006195351278875023,2026-01-15T13:58:25.952589,0.0
141,10,0.4932355662165453,0.006250323911663145,2026-01-15T13:58:25.971115,0.0
142,5,0.4907693883854626,0.006287478615995497,2026-01-15T13:58:25.980104,0.0
143,19,0.4883155414435353,0.006509459896478802,2026-01-15T13:58:26.014650,0.0
144,32,0.4858739637363176,0.006988158258609474,2026-01-15T13:58:26.072846,0.0
145,8,0.483444593917636,0.0071390313003212216,2026-01-15T13:58:26.095399,0.0
146,43,0.4810273709480478,0.007324728779494762,2026-01-15T13:58:26.182082,0.0
147,28,0.47862223409330756,0.007087810933589935,2026-01-15T13:58:26.231195,0.0
148,7,0.47622912292284103,0.006929891388863325,2026-01-15T13:58:26.243210,0.0
149,2,0.4738479773082268,0.006832721484825015,2026-01-15T13:58:26.247211,0.0
150,8,0.47147873742168567,0.006917537692934275,2026-01-15T13:58:26.260740,0.0
151,21,0.46912134373457726,0.006548433376010508,2026-01-15T13:58:26.300329,0.0
152,12,0.46677573701590436,0.006380150981713086,2026-01-15T13:58:26.320864,0.0
153,7,0.46444185833082485,0.0063277230667881665,2026-01-15T13:58:26.333875,0.0
154,3,0.46211964903917074,0.006304324686061591,2026-01-15T13:58:26.337876,0.0
155,7,0.4598090507939749,0.006260992782190442,2026-01-15T13:58:26.350919,0.0
156,31,0.457510005540005,0.006401784117333591,2026-01-15T13:58:26.409028,1.0
157,4,0.45522245551230495,0.006431202797684819,2026-01-15T13:58:26.416029,0.0
158,6,0.4529463432347434,0.00658436935627833,2026-01-15T13:58:26.426570,0.0
159,6,0.4506816115185697,0.006577955612447113,2026-01-15T13:58:26.436571,0.0
160,9,0.4484282034609769,0.006528206674847752,2026-01-15T13:58:26.454629,0.0
161,25,0.446186062443672,0.006972170630469918,2026-01-15T13:58:26.500701,0.0
162,7,0.4439551321314536,0.007123255194164813,2026-01-15T13:58:26.512704,0.0
163,6,0.4417353564707963,0.007218107008375227,2026-01-15T13:58:26.524231,0.0
164,10,0.43952667968844233,0.007492666954640299,2026-01-15T13:58:26.542247,1.0
165,4,0.43732904629000013,0.007531053612474352,2026-01-15T13:58:26.548760,0.0
166,12,0.4351424010585501,0.007623522451613098,2026-01-15T13:58:26.570221,0.0
167,12,0.43296668905325736,0.007617950162384659,2026-01-15T13:58:26.595239,0.0
168,9,0.43080185560799106,0.007593552644830197,2026-01-15T13:58:26.617552,0.0
169,4,0.4286478463299511,0.007612756791058928,2026-01-15T13:58:26.625546,0.0
170,18,0.42650460709830135,0.007623914654832333,2026-01-15T13:58:26.662030,0.0
171,9,0.42437208406280985,0.007660347546916455,2026-01-15T13:58:26.680558,0.0
172,10,0.4222502236424958,0.007797423552256077,2026-01-15T13:58:26.701114,1.0
173,12,0.42013897252428334,0.007871615078765899,2026-01-15T13:58:26.725644,0.0
174,5,0.4180382776616619,0.00793420999776572,2026-01-15T13:58:26.734660,0.0
175,11,0.4159480862733536,0.008064069673419,2026-01-15T13:58:26.756161,0.0
176,11,0.41386834584198684,0.007986545856110751,2026-01-15T13:58:26.776052,0.0
177,16,0.4117990041127769,0.008034580023959279,2026-01-15T13:58:26.804334,0.0
178,3,0.40974000909221303,0.008104056417942047,2026-01-15T13:58:26.810337,0.0
179,2,0.40769130904675194,0.008059847513213753,2026-01-15T13:58:26.813870,0.0
180,23,0.40565285250151817,0.008193721296265721,2026-01-15T13:58:26.856429,0.0
181,7,0.4036245882390106,0.008161504473537206,2026-01-15T13:58:26.868436,0.0
182,8,0.4016064652978155,0.008160787131637336,2026-01-15T13:58:26.883964,0.0
183,6,0.3995984329713264,0.008219985235482454,2026-01-15T13:58:26.894960,0.0
184,14,0.3976004408064698,0.008041662001051008,2026-01-15T13:58:26.921059,0.0
185,28,0.39561243860243744,0.008016716078855098,2026-01-15T13:58:26.982168,0.0
186,15,0.3936343764094253,0.008179601789452135,2026-01-15T13:58:27.010233,1.0
187,2,0.39166620452737816,0.008277862798422575,2026-01-15T13:58:27.014233,0.0
188,8,0.3897078735047413,0.00831070486921817,2026-01-15T13:58:27.029762,0.0
189,8,0.3877593341372176,0.008411007178947329,2026-01-15T13:58:27.043777,0.0
190,31,0.3858205374665315,0.008795690503902734,2026-01-15T13:58:27.101045,1.0
191,18,0.38389143477919885,0.009015899123623968,2026-01-15T13:58:27.140575,0.0
192,12,0.3819719776053028,0.00920506815891713,2026-01-15T13:58:27.164113,0.0
193,25,0.3800621177172763,0.009260498713701963,2026-01-15T13:58:27.212393,0.0
194,25,0.37816180712868996,0.009394121067598462,2026-01-15T13:58:27.257478,0.0
195,39,0.37627099809304654,0.009291358757764101,2026-01-15T13:58:27.328096,0.0
196,2,0.3743896431025813,0.009315362842753529,2026-01-15T13:58:27.332090,0.0
197,6,0.37251769488706843,0.009387518260627985,2026-01-15T13:58:27.343115,0.0
198,22,0.3706551064126331,0.009243833194486796,2026-01-15T13:58:27.389685,0.0
199,17,0.36880183088056995,0.009472792549058796,2026-01-15T13:58:27.427751,0.0
200,4,0.3669578217261671,0.009489061399362982,2026-01-15T13:58:27.435771,0.0
201,13,0.36512303261753626,0.00958439906127751,2026-01-15T13:58:27.463484,0.0
202,38,0.3632974174544486,0.01024967612233013,2026-01-15T13:58:27.542390,1.0
203,7,0.3614809303671764,0.010322883632034064,2026-01-15T13:58:27.559904,0.0
204,12,0.3596735257153405,0.0105822100257501,2026-01-15T13:58:27.590427,0.0
205,67,0.3578751580867638,0.010387581675313413,2026-01-15T13:58:27.725983,0.0
206,25,0.35608578229633,0.010169340344145895,2026-01-15T13:58:27.773614,0.0
207,29,0.3543053533848483,0.010303461859002709,2026-01-15T13:58:27.826227,0.0
208,7,0.35253382661792404,0.01032286908943206,2026-01-15T13:58:27.838242,0.0
209,7,0.3507711574848344,0.010379326175898313,2026-01-15T13:58:27.850770,0.0
210,44,0.34901730169741024,0.01075021328870207,2026-01-15T13:58:27.937875,0.0
211,10,0.3472722151889232,0.010834327153861522,2026-01-15T13:58:27.956412,0.0
212,5,0.3455358541129786,0.010896770702674984,2026-01-15T13:58:27.966407,0.0
213,11,0.3438081748424137,0.010854669436812401,2026-01-15T13:58:27.991949,0.0
214,8,0.3420891339682016,0.010815570685081185,2026-01-15T13:58:28.008470,0.0
215,2,0.3403786882983606,0.010847177333198487,2026-01-15T13:58:28.013472,0.0
216,15,0.3386767948568688,0.011056132819503546,2026-01-15T13:58:28.046514,0.0
217,38,0.33698341088258443,0.01062820858322084,2026-01-15T13:58:28.136152,0.0
218,25,0.3352984938281715,0.010557566387578845,2026-01-15T13:58:28.196405,0.0
219,21,0.33362200135903064,0.010706711751408875,2026-01-15T13:58:28.240474,0.0
220,8,0.33195389135223546,0.010667040194384754,2026-01-15T13:58:28.255843,0.0
221,11,0.3302941218954743,0.010695154429413378,2026-01-15T13:58:28.278440,0.0
222,43,0.32864265128599696,0.01115934846457094,2026-01-15T13:58:28.378024,0.0
223,2,0.326999438029567,0.011129226279444992,2026-01-15T13:58:28.382019,0.0
224,14,0.3253644408394192,0.011183251584880054,2026-01-15T13:58:28.417107,0.0
225,4,0.3237376186352221,0.011298580183647574,2026-01-15T13:58:28.429102,0.0
226,28,0.322118930542046,0.01139251736458391,2026-01-15T13:58:28.498559,0.0
227,3,0.32050833588933575,0.011410045516677202,2026-01-15T13:58:28.504758,0.0
228,5,0.31890579420988907,0.011292212451808155,2026-01-15T13:58:28.516761,0.0
229,15,0.3173112652388396,0.011294515044428409,2026-01-15T13:58:28.548579,0.0
230,36,0.3157247089126454,0.011128716100938619,2026-01-15T13:58:28.623898,1.0
231,13,0.3141460853680822,0.011168705862946809,2026-01-15T13:58:28.654062,0.0
232,27,0.3125753549412418,0.010850433856248856,2026-01-15T13:58:28.704154,0.0
233,50,0.31101247816653554,0.01113049547187984,2026-01-15T13:58:28.804338,1.0
234,10,0.30945741577570285,0.011309566758573055,2026-01-15T13:58:28.822867,0.0
235,41,0.3079101286968243,0.011781892091967165,2026-01-15T13:58:28.904879,0.0
236,20,0.3063705780533402,0.011510123312473298,2026-01-15T13:58:28.940427,0.0
237,11,0.30483872516307353,0.01146293429657817,2026-01-15T13:58:28.968014,1.0
238,12,0.3033145315372582,0.011577091426588595,2026-01-15T13:58:28.989814,0.0
239,5,0.3017979588795719,0.011401026914827526,2026-01-15T13:58:28.999827,0.0
240,18,0.30028896908517405,0.01124446816276759,2026-01-15T13:58:29.038464,0.0
241,18,0.2987875242397482,0.011288088015280664,2026-01-15T13:58:29.070671,1.0
242,16,0.29729358661854943,0.011051802476868034,2026-01-15T13:58:29.109661,0.0
243,5,0.29580711868545667,0.011200332758016884,2026-01-15T13:58:29.120911,0.0
244,32,0.2943280830920294,0.011387311811558902,2026-01-15T13:58:29.203823,0.0
245,28,0.29285644267656924,0.011532135191373527,2026-01-15T13:58:29.276137,1.0
246,23,0.2913921604631864,0.01153916446492076,2026-01-15T13:58:29.334905,0.0
247,2,0.28993519966087045,0.011608456554822623,2026-01-15T13:58:29.339360,0.0
248,15,0.2884855236625661,0.011826424426399171,2026-01-15T13:58:29.378965,0.0
249,4,0.28704309604425327,0.011975703337229788,2026-01-15T13:58:29.387560,0.0
250,19,0.285607880564032,0.011770346034318209,2026-01-15T13:58:29.431223,0.0
251,42,0.28417984116121187,0.012443294855765999,2026-01-15T13:58:29.532090,0.0
252,27,0.2827589419554058,0.01266426217276603,2026-01-15T13:58:29.629170,0.0
253,19,0.28134514724562876,0.01267955739516765,2026-01-15T13:58:29.673842,0.0
254,10,0.2799384215094006,0.012499759290367365,2026-01-15T13:58:29.696860,0.0
255,5,0.27853872940185365,0.012407171474769711,2026-01-15T13:58:29.709113,0.0
256,7,0.27714603575484437,0.012669310155324638,2026-01-15T13:58:29.728320,0.0
257,32,0.2757603055760701,0.01277450580149889,2026-01-15T13:58:29.809052,1.0
258,24,0.2743815040481898,0.013192238891497255,2026-01-15T13:58:29.867227,0.0
259,8,0.2730095965279488,0.013202557936310769,2026-01-15T13:58:29.885770,0.0
260,25,0.27164454854530906,0.013520820220001041,2026-01-15T13:58:29.937609,0.0
261,10,0.2702863258025825,0.013618064508773387,2026-01-15T13:58:29.960646,0.0
262,10,0.2689348941735696,0.013138608001172543,2026-01-15T13:58:29.983669,0.0
263,10,0.26759021970270175,0.013010822632350028,2026-01-15T13:58:30.006785,0.0
264,18,0.2662522686041882,0.012548165009357036,2026-01-15T13:58:30.045318,1.0
265,26,0.2649210072611673,0.012271812274120749,2026-01-15T13:58:30.105772,0.0
266,33,0.26359640222486147,0.011846094965003431,2026-01-15T13:58:30.175395,0.0
267,34,0.26227842021373715,0.012593300454318524,2026-01-15T13:58:30.246997,0.0
268,2,0.2609670281126685,0.012574438820593059,2026-01-15T13:58:30.252519,0.0
269,7,0.25966219297210513,0.012483857180923224,2026-01-15T13:58:30.265529,0.0
270,8,0.2583638820072446,0.012276862184517085,2026-01-15T13:58:30.288495,0.0
271,11,0.2570720625972084,0.012333798636682332,2026-01-15T13:58:30.317035,0.0
272,6,0.25578670228422234,0.01243317971471697,2026-01-15T13:58:30.331561,0.0
273,23,0.25450776877280124,0.012702467902563512,2026-01-15T13:58:30.384761,0.0
274,12,0.2532352299289372,0.012631405470892787,2026-01-15T13:58:30.424538,0.0
275,8,0.2519690537792925,0.01263678134419024,2026-01-15T13:58:30.481259,0.0
276,8,0.2507092085103961,0.012519567310810088,2026-01-15T13:58:30.531765,1.0
277,22,0.2494556624678441,0.012594184535555542,2026-01-15T13:58:30.728879,0.0
278,68,0.24820838415550486,0.012367871510796248,2026-01-15T13:58:31.349159,0.0
279,11,0.24696734223472733,0.012326338086277247,2026-01-15T13:58:31.429468,0.0
280,19,0.2457325055235537,0.012070737294852734,2026-01-15T13:58:31.692639,1.0
281,26,0.24450384299593592,0.011904950542375446,2026-01-15T13:58:31.905064,0.0
282,62,0.24328132378095624,0.012724531562998891,2026-01-15T13:58:32.382931,0.0
283,20,0.24206491716205145,0.012899764059111475,2026-01-15T13:58:32.539970,0.0
284,25,0.2408545925762412,0.01280151488725096,2026-01-15T13:58:32.740194,0.0
285,43,0.23965031961336,0.012564956294372678,2026-01-15T13:58:33.137316,0.0
286,19,0.2384520680152932,0.012390634077601135,2026-01-15T13:58:33.318736,0.0
287,24,0.23725980767521673,0.012286922251805664,2026-01-15T13:58:33.690785,1.0
288,11,0.23607350863684065,0.012511214595288039,2026-01-15T13:58:33.823467,0.0
289,7,0.23489314109365644,0.012598957200534642,2026-01-15T13:58:33.896932,0.0
290,15,0.23371867538818816,0.012464406327344477,2026-01-15T13:58:34.069451,1.0
291,13,0.23255008201124722,0.012438313141465186,2026-01-15T13:58:34.279801,1.0
292,34,0.231387331601191,0.01215644772630185,2026-01-15T13:58:34.639709,0.0
293,5,0.23023039494318503,0.01228421697858721,2026-01-15T13:58:34.697476,0.0
294,12,0.2290792429684691,0.012426390387117863,2026-01-15T13:58:34.900171,0.0
295,14,0.22793384675362674,0.012194502050988376,2026-01-15T13:58:35.105956,0.0
296,8,0.22679417751985861,0.012151168235577643,2026-01-15T13:58:35.237630,0.0
297,9,0.22566020663225933,0.012354592368938029,2026-01-15T13:58:35.379887,1.0
298,11,0.22453190559909803,0.012500995295122266,2026-01-15T13:58:35.499453,0.0
299,11,0.22340924607110255,0.012464797249995172,2026-01-15T13:58:35.571080,0.0
300,13,0.22229219984074702,0.012338808751665056,2026-01-15T13:58:35.726900,0.0
301,15,0.2211807388415433,0.01270900396630168,2026-01-15T13:58:35.832479,0.0
302,15,0.22007483514733558,0.012454874953255058,2026-01-15T13:58:35.960390,1.0
303,58,0.2189744609715989,0.012417637589387596,2026-01-15T13:58:36.435757,0.0
304,18,0.2178795886667409,0.012343537877313793,2026-01-15T13:58:36.602372,0.0
305,11,0.2167901907234072,0.012360717249102891,2026-01-15T13:58:36.701646,0.0
306,12,0.21570623976979014,0.012411950915120542,2026-01-15T13:58:36.787822,0.0
307,10,0.21462770857094118,0.01240994710009545,2026-01-15T13:58:36.867948,0.0
308,11,0.21355457002808648,0.012158526116982102,2026-01-15T13:58:36.988931,0.0
309,18,0.21248679717794605,0.012177812173031271,2026-01-15T13:58:37.154448,1.0
310,12,0.21142436319205632,0.011945383576676249,2026-01-15T13:58:37.340106,0.0
311,14,0.21036724137609603,0.011798483082093298,2026-01-15T13:58:37.506542,1.0
312,3,0.20931540516921554,0.011770477802492678,2026-01-15T13:58:37.563591,0.0
313,53,0.20826882814336947,0.011555292448028921,2026-01-15T13:58:38.084854,1.0
314,9,0.20722748400265262,0.011561457142233849,2026-01-15T13:58:38.164792,1.0
315,20,0.20619134658263935,0.011652634553611279,2026-01-15T13:58:38.306702,0.0
316,11,0.20516038984972615,0.01164663878735155,2026-01-15T13:58:38.385889,0.0
317,14,0.2041345879004775,0.011537480633705854,2026-01-15T13:58:38.537175,0.0
318,15,0.2031139149609751,0.011616670354269444,2026-01-15T13:58:38.651743,0.0
319,39,0.20209834538617025,0.011782412035390735,2026-01-15T13:58:38.928169,0.0
320,22,0.2010878536592394,0.012073079887777567,2026-01-15T13:58:39.054706,0.0
321,26,0.2000824143909432,0.012423208239488304,2026-01-15T13:58:39.270646,0.0
322,29,0.19908200231898848,0.012613833253271877,2026-01-15T13:58:39.480541,0.0
323,2,0.19808659230739353,0.012628985918127,2026-01-15T13:58:39.500661,0.0
324,12,0.19709615934585656,0.012953176158480345,2026-01-15T13:58:39.608587,0.0
325,6,0.19611067854912728,0.01293823259882629,2026-01-15T13:58:39.673212,0.0
326,6,0.19513012515638165,0.012932217661291361,2026-01-15T13:58:39.744138,0.0
327,39,0.19415447453059972,0.01257187909213826,2026-01-15T13:58:40.127670,1.0
328,26,0.19318370215794672,0.0125887032574974,2026-01-15T13:58:40.308540,0.0
329,27,0.192217783647157,0.012531878964509816,2026-01-15T13:58:40.435338,1.0
330,25,0.1912566947289212,0.012592066687066108,2026-01-15T13:58:40.632272,0.0
331,33,0.1903004112552766,0.012859491775743663,2026-01-15T13:58:40.998937,0.0
332,30,0.18934890919900021,0.012289311673957854,2026-01-15T13:58:41.388852,1.0
333,5,0.18840216465300522,0.012393112436402589,2026-01-15T13:58:41.423934,0.0
334,22,0.18746015382974018,0.012439127808902413,2026-01-15T13:58:41.632683,1.0
