episode,episode_length,epsilon,timestamp,total_reward
148,9,0.6410374913000684,2026-01-15T15:41:59.988918,0.0
149,29,0.6391143788261682,2026-01-15T15:41:59.988918,0.0
150,11,0.6371970356896897,2026-01-15T15:41:59.988918,0.0
151,10,0.6352854445826206,2026-01-15T15:41:59.988918,0.0
152,13,0.6333795882488727,2026-01-15T15:41:59.989918,0.0
153,2,0.6314794494841262,2026-01-15T15:41:59.989918,0.0
154,4,0.6295850111356738,2026-01-15T15:41:59.989918,0.0
155,25,0.6276962561022668,2026-01-15T15:41:59.989918,0.0
156,12,0.62581316733396,2026-01-15T15:41:59.989918,0.0
157,20,0.623935727831958,2026-01-15T15:41:59.989918,0.0
158,31,0.6220639206484622,2026-01-15T15:41:59.990919,0.0
159,7,0.6201977288865168,2026-01-15T15:41:59.990919,0.0
160,8,0.6183371356998573,2026-01-15T15:41:59.990919,0.0
161,4,0.6164821242927577,2026-01-15T15:41:59.990919,0.0
162,6,0.6146326779198794,2026-01-15T15:41:59.990919,0.0
163,10,0.6127887798861198,2026-01-15T15:41:59.990919,0.0
164,7,0.6109504135464614,2026-01-15T15:41:59.990919,0.0
165,8,0.609117562305822,2026-01-15T15:41:59.990919,0.0
166,6,0.6072902096189046,2026-01-15T15:41:59.990919,0.0
167,19,0.6054683389900478,2026-01-15T15:41:59.991918,0.0
168,12,0.6036519339730777,2026-01-15T15:41:59.991918,0.0
169,5,0.6018409781711584,2026-01-15T15:41:59.991918,0.0
170,7,0.6000354552366449,2026-01-15T15:41:59.991918,0.0
171,12,0.598235348870935,2026-01-15T15:41:59.991918,0.0
172,2,0.5964406428243222,2026-01-15T15:41:59.991918,0.0
173,25,0.5946513208958493,2026-01-15T15:41:59.991918,0.0
174,10,0.5928673669331617,2026-01-15T15:41:59.991918,0.0
175,23,0.5910887648323622,2026-01-15T15:41:59.992918,0.0
176,5,0.5893154985378651,2026-01-15T15:41:59.992918,0.0
177,7,0.5875475520422515,2026-01-15T15:41:59.992918,0.0
178,16,0.5857849093861247,2026-01-15T15:41:59.992918,0.0
179,13,0.5840275546579663,2026-01-15T15:41:59.992918,0.0
180,20,0.5822754719939924,2026-01-15T15:41:59.992918,0.0
181,8,0.5805286455780104,2026-01-15T15:41:59.992918,0.0
182,8,0.5787870596412764,2026-01-15T15:41:59.992918,0.0
183,16,0.5770506984623526,2026-01-15T15:41:59.993918,0.0
184,5,0.5753195463669655,2026-01-15T15:41:59.993918,0.0
185,4,0.5735935877278646,2026-01-15T15:41:59.993918,0.0
186,11,0.571872806964681,2026-01-15T15:41:59.993918,0.0
187,6,0.5701571885437869,2026-01-15T15:41:59.993918,0.0
188,12,0.5684467169781556,2026-01-15T15:41:59.993918,0.0
189,4,0.5667413768272211,2026-01-15T15:41:59.993918,0.0
190,4,0.5650411526967395,2026-01-15T15:41:59.993918,0.0
191,26,0.5633460292386493,2026-01-15T15:41:59.993918,0.0
192,4,0.5616559911509333,2026-01-15T15:41:59.993918,0.0
193,6,0.5599710231774805,2026-01-15T15:41:59.993918,0.0
194,5,0.5582911101079481,2026-01-15T15:41:59.993918,0.0
195,6,0.5566162367776242,2026-01-15T15:41:59.994918,0.0
196,17,0.5549463880672914,2026-01-15T15:41:59.994918,0.0
197,41,0.5532815489030894,2026-01-15T15:41:59.994918,0.0
198,10,0.5516217042563801,2026-01-15T15:41:59.994918,0.0
199,5,0.549966839143611,2026-01-15T15:41:59.994918,0.0
200,6,0.5483169386261801,2026-01-15T15:41:59.994918,0.0
201,15,0.5466719878103016,2026-01-15T15:41:59.995919,0.0
202,39,0.5450319718468707,2026-01-15T15:41:59.995919,0.0
203,14,0.5433968759313301,2026-01-15T15:41:59.995919,0.0
204,15,0.5417666853035361,2026-01-15T15:41:59.995919,0.0
205,5,0.5401413852476254,2026-01-15T15:41:59.995919,0.0
206,4,0.5385209610918825,2026-01-15T15:41:59.995919,0.0
207,8,0.5369053982086068,2026-01-15T15:41:59.995919,0.0
208,11,0.535294682013981,2026-01-15T15:41:59.995919,0.0
209,27,0.5336887979679391,2026-01-15T15:41:59.996918,0.0
210,68,0.5320877315740353,2026-01-15T15:41:59.996918,0.0
211,63,0.5304914683793133,2026-01-15T15:41:59.997918,0.0
212,7,0.5288999939741753,2026-01-15T15:41:59.997918,0.0
213,19,0.5273132939922528,2026-01-15T15:41:59.997918,0.0
214,32,0.525731354110276,2026-01-15T15:41:59.999374,0.0
215,15,0.5241541600479452,2026-01-15T15:41:59.999374,0.0
216,26,0.5225816975678014,2026-01-15T15:41:59.999374,0.0
217,53,0.521013952475098,2026-01-15T15:42:00.000390,0.0
218,25,0.5194509106176727,2026-01-15T15:42:00.000390,0.0
219,14,0.5178925578858197,2026-01-15T15:42:00.000390,0.0
220,9,0.5163388802121622,2026-01-15T15:42:00.000390,0.0
221,14,0.5147898635715258,2026-01-15T15:42:00.000390,0.0
222,45,0.5132454939808112,2026-01-15T15:42:00.001388,0.0
223,24,0.5117057574988688,2026-01-15T15:42:00.001388,0.0
224,25,0.5101706402263723,2026-01-15T15:42:00.001388,0.0
225,9,0.5086401283056932,2026-01-15T15:42:00.002392,0.0
226,3,0.5071142079207761,2026-01-15T15:42:00.002392,0.0
227,15,0.5055928652970137,2026-01-15T15:42:00.002392,0.0
228,15,0.5040760867011227,2026-01-15T15:42:00.002392,0.0
229,13,0.5025638584410194,2026-01-15T15:42:00.002392,0.0
230,5,0.5010561668656963,2026-01-15T15:42:00.002392,0.0
231,12,0.49955299836509925,2026-01-15T15:42:00.002392,0.0
232,18,0.49805433937000393,2026-01-15T15:42:00.002392,0.0
233,9,0.4965601763518939,2026-01-15T15:42:00.003391,0.0
234,96,0.49507049582283824,2026-01-15T15:42:00.004391,0.0
235,17,0.49358528433536975,2026-01-15T15:42:00.004391,0.0
236,10,0.49210452848236363,2026-01-15T15:42:00.004391,0.0
237,10,0.49062821489691655,2026-01-15T15:42:00.004391,0.0
238,18,0.4891563302522258,2026-01-15T15:42:00.004391,0.0
239,54,0.48768886126146915,2026-01-15T15:42:00.005391,0.0
240,7,0.48622579467768473,2026-01-15T15:42:00.005391,0.0
241,6,0.4847671172936517,2026-01-15T15:42:00.005391,0.0
242,12,0.4833128159417707,2026-01-15T15:42:00.005391,0.0
243,8,0.4818628774939454,2026-01-15T15:42:00.005391,0.0
244,8,0.48041728886146357,2026-01-15T15:42:00.005391,0.0
245,28,0.4789760369948792,2026-01-15T15:42:00.005391,0.0
246,7,0.47753910888389456,2026-01-15T15:42:00.005391,0.0
247,8,0.4761064915572429,2026-01-15T15:42:00.005391,0.0
248,6,0.4746781720825711,2026-01-15T15:42:00.006391,0.0
249,25,0.4732541375663234,2026-01-15T15:42:00.006391,0.0
250,6,0.4718343751536244,2026-01-15T15:42:00.006391,0.0
251,5,0.47041887202816357,2026-01-15T15:42:00.006391,0.0
252,9,0.4690076154120791,2026-01-15T15:42:00.006391,0.0
253,14,0.46760059256584285,2026-01-15T15:42:00.006391,0.0
254,27,0.4661977907881453,2026-01-15T15:42:00.006391,0.0
255,4,0.4647991974157809,2026-01-15T15:42:00.007392,0.0
256,18,0.46340479982353355,2026-01-15T15:42:00.007392,0.0
257,22,0.46201458542406293,2026-01-15T15:42:00.007392,0.0
258,18,0.4606285416677907,2026-01-15T15:42:00.007392,0.0
259,20,0.45924665604278736,2026-01-15T15:42:00.007392,0.0
260,44,0.457868916074659,2026-01-15T15:42:00.008391,0.0
261,23,0.45649530932643506,2026-01-15T15:42:00.008391,0.0
262,17,0.45512582339845575,2026-01-15T15:42:00.008391,0.0
263,2,0.45376044592826037,2026-01-15T15:42:00.008391,0.0
264,16,0.4523991645904756,2026-01-15T15:42:00.008391,0.0
265,35,0.45104196709670413,2026-01-15T15:42:00.009392,0.0
266,47,0.449688841195414,2026-01-15T15:42:00.009392,0.0
267,18,0.4483397746718278,2026-01-15T15:42:00.010395,0.0
268,31,0.4469947553478123,2026-01-15T15:42:00.010395,0.0
269,22,0.44565377108176885,2026-01-15T15:42:00.010395,0.0
270,24,0.44431680976852356,2026-01-15T15:42:00.011392,0.0
271,14,0.44298385933921797,2026-01-15T15:42:00.011392,0.0
272,11,0.4416549077612003,2026-01-15T15:42:00.011392,0.0
273,15,0.4403299430379167,2026-01-15T15:42:00.011392,0.0
274,18,0.43900895320880295,2026-01-15T15:42:00.011392,0.0
275,3,0.43769192634917653,2026-01-15T15:42:00.011392,0.0
276,10,0.436378850570129,2026-01-15T15:42:00.011392,0.0
277,12,0.4350697140184186,2026-01-15T15:42:00.011392,0.0
278,21,0.43376450487636337,2026-01-15T15:42:00.012391,0.0
279,7,0.43246321136173427,2026-01-15T15:42:00.012391,0.0
280,18,0.43116582172764906,2026-01-15T15:42:00.012391,0.0
281,4,0.42987232426246613,2026-01-15T15:42:00.012391,0.0
282,17,0.42858270728967873,2026-01-15T15:42:00.012391,0.0
283,37,0.4272969591678097,2026-01-15T15:42:00.013392,0.0
284,24,0.4260150682903063,2026-01-15T15:42:00.013392,0.0
285,15,0.4247370230854354,2026-01-15T15:42:00.013392,0.0
286,35,0.4234628120161791,2026-01-15T15:42:00.014392,0.0
287,10,0.42219242358013054,2026-01-15T15:42:00.014392,0.0
288,33,0.4209258463093902,2026-01-15T15:42:00.014392,0.0
289,20,0.419663068770462,2026-01-15T15:42:00.014392,0.0
290,28,0.4184040795641506,2026-01-15T15:42:00.015393,0.0
291,10,0.41714886732545814,2026-01-15T15:42:00.015393,0.0
292,4,0.41589742072348174,2026-01-15T15:42:00.015393,0.0
293,5,0.4146497284613113,2026-01-15T15:42:00.015393,0.0
294,19,0.41340577927592737,2026-01-15T15:42:00.015393,0.0
295,37,0.41216556193809956,2026-01-15T15:42:00.016392,0.0
296,23,0.41092906525228523,2026-01-15T15:42:00.016392,0.0
297,11,0.40969627805652836,2026-01-15T15:42:00.016392,0.0
298,6,0.40846718922235875,2026-01-15T15:42:00.016896,0.0
299,2,0.40724178765469166,2026-01-15T15:42:00.016896,0.0
300,17,0.4060200622917276,2026-01-15T15:42:00.016896,0.0
301,17,0.4048020021048524,2026-01-15T15:42:00.016896,0.0
302,20,0.40358759609853784,2026-01-15T15:42:00.016896,0.0
303,19,0.4023768333102422,2026-01-15T15:42:00.016896,0.0
304,25,0.4011697028103115,2026-01-15T15:42:00.017900,0.0
305,13,0.3999661937018806,2026-01-15T15:42:00.017900,0.0
306,43,0.39876629512077494,2026-01-15T15:42:00.017900,0.0
307,9,0.3975699962354126,2026-01-15T15:42:00.017900,0.0
308,21,0.3963772862467064,2026-01-15T15:42:00.018900,0.0
309,33,0.39518815438796623,2026-01-15T15:42:00.018900,0.0
310,62,0.3940025899248023,2026-01-15T15:42:00.018900,0.0
311,14,0.3928205821550279,2026-01-15T15:42:00.019900,0.0
312,27,0.39164212040856283,2026-01-15T15:42:00.019900,0.0
313,22,0.39046719404733715,2026-01-15T15:42:00.019900,0.0
314,23,0.38929579246519513,2026-01-15T15:42:00.019900,0.0
315,39,0.38812790508779954,2026-01-15T15:42:00.020900,0.0
316,58,0.38696352137253615,2026-01-15T15:42:00.020900,0.0
317,62,0.38580263080841853,2026-01-15T15:42:00.021900,0.0
318,12,0.3846452229159933,2026-01-15T15:42:00.021900,0.0
319,12,0.3834912872472453,2026-01-15T15:42:00.021900,0.0
320,32,0.3823408133855036,2026-01-15T15:42:00.022900,0.0
321,25,0.38119379094534706,2026-01-15T15:42:00.022900,0.0
322,11,0.380050209572511,2026-01-15T15:42:00.022900,0.0
323,18,0.3789100589437935,2026-01-15T15:42:00.022900,0.0
324,3,0.3777733287669621,2026-01-15T15:42:00.022900,0.0
325,8,0.37664000878066123,2026-01-15T15:42:00.022900,0.0
326,15,0.37551008875431924,2026-01-15T15:42:00.022900,0.0
327,18,0.37438355848805627,2026-01-15T15:42:00.023901,0.0
328,59,0.3732604078125921,2026-01-15T15:42:00.023901,0.0
329,15,0.37214062658915437,2026-01-15T15:42:00.023901,0.0
330,12,0.3710242047093869,2026-01-15T15:42:00.023901,0.0
331,3,0.3699111320952587,2026-01-15T15:42:00.023901,0.0
332,14,0.36880139869897294,2026-01-15T15:42:00.024901,0.0
333,43,0.367694994502876,2026-01-15T15:42:00.024901,0.0
334,2,0.3665919095193674,2026-01-15T15:42:00.024901,0.0
335,7,0.36549213379080925,2026-01-15T15:42:00.024901,0.0
336,44,0.3643956573894368,2026-01-15T15:42:00.025900,0.0
337,44,0.3633024704172685,2026-01-15T15:42:00.025900,0.0
338,24,0.3622125630060167,2026-01-15T15:42:00.025900,0.0
339,42,0.3611259253169986,2026-01-15T15:42:00.026899,0.0
340,35,0.3600425475410476,2026-01-15T15:42:00.026899,0.0
341,18,0.3589624198984244,2026-01-15T15:42:00.026899,0.0
342,33,0.35788553263872913,2026-01-15T15:42:00.026899,0.0
343,17,0.35681187604081294,2026-01-15T15:42:00.027899,0.0
344,18,0.3557414404126905,2026-01-15T15:42:00.027899,0.0
345,23,0.35467421609145244,2026-01-15T15:42:00.027899,0.0
346,26,0.35361019344317807,2026-01-15T15:42:00.027899,0.0
347,22,0.35254936286284855,2026-01-15T15:42:00.027899,0.0
348,38,0.35149171477426,2026-01-15T15:42:00.028899,0.0
349,12,0.3504372396299372,2026-01-15T15:42:00.028899,0.0
350,16,0.3493859279110474,2026-01-15T15:42:00.028899,0.0
351,27,0.34833777012731426,2026-01-15T15:42:00.028899,0.0
352,26,0.34729275681693234,2026-01-15T15:42:00.029900,0.0
353,25,0.3462508785464815,2026-01-15T15:42:00.029900,0.0
354,16,0.34521212591084205,2026-01-15T15:42:00.029900,0.0
355,10,0.34417648953310953,2026-01-15T15:42:00.029900,0.0
356,25,0.3431439600645102,2026-01-15T15:42:00.030900,0.0
357,28,0.34211452818431665,2026-01-15T15:42:00.030900,0.0
358,6,0.3410881845997637,2026-01-15T15:42:00.030900,0.0
359,100,0.3400649200459644,2026-01-15T15:42:00.031899,0.0
360,4,0.3390447252858265,2026-01-15T15:42:00.031899,0.0
361,87,0.33802759110996905,2026-01-15T15:42:00.032900,0.0
362,7,0.3370135083366391,2026-01-15T15:42:00.032900,0.0
363,4,0.3360024678116292,2026-01-15T15:42:00.032900,0.0
364,20,0.3349944604081943,2026-01-15T15:42:00.032900,0.0
365,21,0.33398947702696974,2026-01-15T15:42:00.032900,0.0
366,78,0.3329875085958888,2026-01-15T15:42:00.033900,0.0
367,29,0.33198854607010114,2026-01-15T15:42:00.033900,0.0
368,43,0.33099258043189084,2026-01-15T15:42:00.034899,0.0
369,7,0.32999960269059514,2026-01-15T15:42:00.034899,0.0
370,10,0.32900960388252337,2026-01-15T15:42:00.034899,0.0
371,15,0.3280225750708758,2026-01-15T15:42:00.034899,0.0
372,50,0.32703850734566314,2026-01-15T15:42:00.034899,0.0
373,32,0.32605739182362614,2026-01-15T15:42:00.035900,0.0
374,45,0.3250792196481553,2026-01-15T15:42:00.035900,0.0
375,4,0.3241039819892108,2026-01-15T15:42:00.035900,0.0
376,3,0.32313167004324317,2026-01-15T15:42:00.035900,0.0
377,37,0.32216227503311345,2026-01-15T15:42:00.035900,0.0
378,18,0.3211957882080141,2026-01-15T15:42:00.036900,0.0
379,51,0.32023220084339005,2026-01-15T15:42:00.036900,0.0
380,9,0.31927150424085987,2026-01-15T15:42:00.036900,0.0
381,4,0.3183136897281373,2026-01-15T15:42:00.036900,0.0
382,19,0.31735874865895286,2026-01-15T15:42:00.036900,0.0
383,28,0.316406672412976,2026-01-15T15:42:00.037900,0.0
384,15,0.3154574523957371,2026-01-15T15:42:00.037900,0.0
385,34,0.3145110800385499,2026-01-15T15:42:00.037900,0.0
386,12,0.31356754679843424,2026-01-15T15:42:00.037900,0.0
387,11,0.31262684415803893,2026-01-15T15:42:00.037900,0.0
388,42,0.3116889636255648,2026-01-15T15:42:00.037900,0.0
389,76,0.3107538967346881,2026-01-15T15:42:00.039402,0.0
390,46,0.30982163504448407,2026-01-15T15:42:00.039402,0.0
391,20,0.3088921701393506,2026-01-15T15:42:00.040405,0.0
392,45,0.30796549362893255,2026-01-15T15:42:00.040405,0.0
393,100,0.30704159714804574,2026-01-15T15:42:00.041405,0.0
394,13,0.3061204723566016,2026-01-15T15:42:00.041405,0.0
395,42,0.3052021109395318,2026-01-15T15:42:00.042405,0.0
396,20,0.3042865046067132,2026-01-15T15:42:00.042405,0.0
397,21,0.30337364509289305,2026-01-15T15:42:00.042405,0.0
398,57,0.30246352415761435,2026-01-15T15:42:00.043405,0.0
399,12,0.3015561335851415,2026-01-15T15:42:00.043405,0.0
400,100,0.30065146518438607,2026-01-15T15:42:00.044405,0.0
401,5,0.2997495107888329,2026-01-15T15:42:00.044405,0.0
402,9,0.2988502622564664,2026-01-15T15:42:00.044405,0.0
403,35,0.29795371146969696,2026-01-15T15:42:00.044405,0.0
404,49,0.29705985033528787,2026-01-15T15:42:00.045406,0.0
405,9,0.296168670784282,2026-01-15T15:42:00.045406,0.0
406,4,0.29528016477192914,2026-01-15T15:42:00.045406,0.0
407,17,0.29439432427761336,2026-01-15T15:42:00.045406,0.0
408,28,0.2935111413047805,2026-01-15T15:42:00.045406,0.0
409,7,0.29263060788086614,2026-01-15T15:42:00.046406,0.0
410,74,0.2917527160572235,2026-01-15T15:42:00.046406,0.0
411,17,0.29087745790905184,2026-01-15T15:42:00.046406,0.0
412,17,0.2900048255353247,2026-01-15T15:42:00.047405,0.0
413,20,0.28913481105871874,2026-01-15T15:42:00.047405,0.0
414,58,0.28826740662554257,2026-01-15T15:42:00.047405,0.0
415,6,0.28740260440566595,2026-01-15T15:42:00.047405,0.0
416,10,0.28654039659244895,2026-01-15T15:42:00.047405,0.0
417,26,0.2856807754026716,2026-01-15T15:42:00.048405,0.0
418,14,0.2848237330764636,2026-01-15T15:42:00.048405,0.0
419,37,0.2839692618772342,2026-01-15T15:42:00.048405,0.0
420,41,0.2831173540916025,2026-01-15T15:42:00.049405,0.0
421,67,0.28226800202932767,2026-01-15T15:42:00.049405,0.0
422,11,0.28142119802323967,2026-01-15T15:42:00.049405,0.0
423,38,0.28057693442917,2026-01-15T15:42:00.050422,0.0
