episode,episode_length,epsilon,loss,timestamp,total_reward
106,8,0.5878229785513479,0.009018902777906988,2026-01-15T15:42:07.073691,0.0
107,4,0.5848838636585911,0.009014577317129806,2026-01-15T15:42:07.082335,0.0
108,2,0.5819594443402982,0.009013426584770058,2026-01-15T15:42:07.088334,0.0
109,9,0.5790496471185967,0.009010075791065901,2026-01-15T15:42:07.110405,0.0
110,9,0.5761543988830038,0.004226876526677188,2026-01-15T15:42:07.135564,0.0
111,10,0.5732736268885887,0.0021684187781784202,2026-01-15T15:42:07.163216,0.0
112,15,0.5704072587541458,0.0013732985934029785,2026-01-15T15:42:07.203451,0.0
113,16,0.567555222460375,0.0012159864174600442,2026-01-15T15:42:07.241839,0.0
114,3,0.5647174463480732,0.0012082600251005714,2026-01-15T15:42:07.250845,0.0
115,3,0.5618938591163328,0.0011992857814175294,2026-01-15T15:42:07.257851,0.0
116,7,0.5590843898207511,0.0011887828339740736,2026-01-15T15:42:07.274771,0.0
117,7,0.5562889678716474,0.0011824870577811452,2026-01-15T15:42:07.290775,0.0
118,5,0.5535075230322891,0.001178772231110088,2026-01-15T15:42:07.301779,0.0
119,2,0.5507399854171277,0.0011781428854874322,2026-01-15T15:42:07.306783,0.0
120,3,0.547986285490042,0.001178593208210259,2026-01-15T15:42:07.311776,0.0
121,3,0.5452463540625918,0.0011771298584289979,2026-01-15T15:42:07.318891,0.0
122,4,0.5425201222922789,0.0011777771484969436,2026-01-15T15:42:07.325892,0.0
123,3,0.5398075216808175,0.001177443241859919,2026-01-15T15:42:07.332598,0.0
124,7,0.5371084840724134,0.0011776616659528827,2026-01-15T15:42:07.347845,0.0
125,6,0.5344229416520513,0.0010589195495538206,2026-01-15T15:42:07.361864,1.0
126,9,0.531750826943791,0.00045438158679985465,2026-01-15T15:42:07.380674,1.0
127,3,0.5290920728090721,0.000336651717929044,2026-01-15T15:42:07.387683,0.0
128,11,0.5264466124450268,0.0001346353133374123,2026-01-15T15:42:07.415678,0.0
129,5,0.5238143793828016,9.195216048169642e-05,2026-01-15T15:42:07.428388,0.0
130,11,0.5211953074858876,4.4132314243370275e-05,2026-01-15T15:42:07.453407,0.0
131,25,0.5185893309484582,2.641428023196113e-05,2026-01-15T15:42:07.510187,0.0
132,6,0.5159963842937159,2.587501651845514e-05,2026-01-15T15:42:07.521296,0.0
133,30,0.5134164023722473,2.081326107273185e-05,2026-01-15T15:42:07.587286,0.0
134,3,0.510849320360386,2.1210457417879526e-05,2026-01-15T15:42:07.593288,0.0
135,2,0.5082950737585841,2.2251029660225184e-05,2026-01-15T15:42:07.598286,0.0
136,4,0.5057535983897912,2.1932713281245242e-05,2026-01-15T15:42:07.607600,0.0
137,29,0.5032248303978422,2.00079057835012e-05,2026-01-15T15:42:07.674623,0.0
138,2,0.500708706245853,2.0115550008910076e-05,2026-01-15T15:42:07.678898,0.0
139,4,0.4982051627146237,1.9810946858029864e-05,2026-01-15T15:42:07.688898,0.0
140,14,0.49571413690105054,1.7905608358006477e-05,2026-01-15T15:42:07.721437,0.0
141,5,0.4932355662165453,1.790458746839363e-05,2026-01-15T15:42:07.731416,0.0
142,4,0.4907693883854626,1.7592190471731327e-05,2026-01-15T15:42:07.740424,0.0
143,3,0.4883155414435353,1.7412147925170985e-05,2026-01-15T15:42:07.748418,0.0
144,2,0.4858739637363176,1.7164499551824976e-05,2026-01-15T15:42:07.752421,0.0
145,32,0.483444593917636,1.569331893161774e-05,2026-01-15T15:42:07.824630,0.0
146,2,0.4810273709480478,1.5930965204198344e-05,2026-01-15T15:42:07.829637,0.0
147,6,0.47862223409330756,1.7116708498825516e-05,2026-01-15T15:42:07.843638,0.0
148,17,0.47622912292284103,1.8104803106062662e-05,2026-01-15T15:42:07.882024,0.0
149,5,0.4738479773082268,1.816473746085734e-05,2026-01-15T15:42:07.892024,0.0
150,2,0.47147873742168567,1.8281018495791558e-05,2026-01-15T15:42:07.896936,0.0
151,11,0.46912134373457726,1.8194143725587254e-05,2026-01-15T15:42:07.919786,0.0
152,10,0.46677573701590436,1.8244462329413126e-05,2026-01-15T15:42:07.939496,0.0
153,8,0.46444185833082485,1.8258485404167856e-05,2026-01-15T15:42:07.955501,0.0
154,9,0.46211964903917074,1.8290325252898754e-05,2026-01-15T15:42:07.971589,0.0
155,6,0.4598090507939749,1.830418462962058e-05,2026-01-15T15:42:07.984199,0.0
156,6,0.457510005540005,1.8341230472884717e-05,2026-01-15T15:42:07.995464,0.0
157,20,0.45522245551230495,2.3760172128177715e-05,2026-01-15T15:42:08.034237,1.0
158,30,0.4529463432347434,2.428159283944353e-05,2026-01-15T15:42:08.097689,0.0
159,10,0.4506816115185697,2.4089388274788348e-05,2026-01-15T15:42:08.119058,1.0
160,2,0.4484282034609769,2.4119365807919736e-05,2026-01-15T15:42:08.125058,0.0
161,16,0.446186062443672,2.4024508057962636e-05,2026-01-15T15:42:08.160530,0.0
162,6,0.4439551321314536,2.404054807506384e-05,2026-01-15T15:42:08.173925,0.0
163,33,0.4417353564707963,2.5875072631720285e-05,2026-01-15T15:42:08.246851,1.0
164,11,0.43952667968844233,2.657921308866662e-05,2026-01-15T15:42:08.269879,0.0
165,26,0.43732904629000013,2.738667486084978e-05,2026-01-15T15:42:08.322413,0.0
166,26,0.4351424010585501,2.7401684875201226e-05,2026-01-15T15:42:08.373899,0.0
167,8,0.43296668905325736,2.738922373836772e-05,2026-01-15T15:42:08.390410,0.0
168,13,0.43080185560799106,2.738528629013359e-05,2026-01-15T15:42:08.414414,1.0
169,23,0.4286478463299511,2.118150007099473e-05,2026-01-15T15:42:08.470712,0.0
170,2,0.42650460709830135,2.11760879044931e-05,2026-01-15T15:42:08.474704,0.0
171,7,0.42437208406280985,2.0090964282459822e-05,2026-01-15T15:42:08.489220,0.0
172,2,0.4222502236424958,1.972412688864722e-05,2026-01-15T15:42:08.493220,0.0
173,36,0.42013897252428334,1.8537543263548173e-05,2026-01-15T15:42:08.562378,0.0
174,8,0.4180382776616619,1.8538433220030014e-05,2026-01-15T15:42:08.577905,0.0
175,15,0.4159480862733536,1.8534858171825874e-05,2026-01-15T15:42:08.636485,1.0
176,9,0.41386834584198684,1.8532088118128342e-05,2026-01-15T15:42:08.655492,1.0
177,16,0.4117990041127769,9.569058045908462e-06,2026-01-15T15:42:08.689546,1.0
178,5,0.40974000909221303,7.358208857422e-06,2026-01-15T15:42:08.699561,0.0
179,6,0.40769130904675194,6.244039139655655e-06,2026-01-15T15:42:08.710573,0.0
180,12,0.40565285250151817,4.925236119870391e-06,2026-01-15T15:42:08.736617,1.0
181,2,0.4036245882390106,4.793490505416997e-06,2026-01-15T15:42:08.741632,0.0
182,9,0.4016064652978155,4.57366043425722e-06,2026-01-15T15:42:08.757644,0.0
183,7,0.3995984329713264,4.507649676579461e-06,2026-01-15T15:42:08.774177,1.0
184,6,0.3976004408064698,4.463425577139191e-06,2026-01-15T15:42:08.786703,0.0
185,4,0.39561243860243744,4.451999594632383e-06,2026-01-15T15:42:08.794703,0.0
186,6,0.3936343764094253,4.4131031802230325e-06,2026-01-15T15:42:08.807716,1.0
187,4,0.39166620452737816,4.4030604503753065e-06,2026-01-15T15:42:08.817233,0.0
188,3,0.3897078735047413,4.393020572504014e-06,2026-01-15T15:42:08.824249,0.0
189,8,0.3877593341372176,4.382445159887283e-06,2026-01-15T15:42:08.839765,1.0
190,8,0.3858205374665315,4.375585477864874e-06,2026-01-15T15:42:08.854771,1.0
191,7,0.38389143477919885,4.373218380315791e-06,2026-01-15T15:42:08.867999,0.0
192,17,0.3819719776053028,3.947878913013181e-06,2026-01-15T15:42:08.902540,0.0
193,5,0.3800621177172763,3.7837382523409068e-06,2026-01-15T15:42:08.911533,0.0
194,16,0.37816180712868996,3.3917787458537242e-06,2026-01-15T15:42:08.944698,1.0
195,9,0.37627099809304654,3.3492328917961166e-06,2026-01-15T15:42:08.962705,1.0
196,4,0.3743896431025813,3.3398280418484028e-06,2026-01-15T15:42:08.970228,0.0
197,7,0.37251769488706843,3.326912588963449e-06,2026-01-15T15:42:08.983228,1.0
198,13,0.3706551064126331,3.3241509748438423e-06,2026-01-15T15:42:09.008769,0.0
199,8,0.36880183088056995,3.324087519966934e-06,2026-01-15T15:42:09.025310,0.0
200,8,0.3669578217261671,3.3242914136955015e-06,2026-01-15T15:42:09.041827,0.0
201,7,0.36512303261753626,3.3238687516212727e-06,2026-01-15T15:42:09.057839,1.0
202,11,0.3632974174544486,3.3240443052418024e-06,2026-01-15T15:42:09.085453,1.0
203,5,0.3614809303671764,2.9005029586715027e-06,2026-01-15T15:42:09.097450,0.0
204,6,0.3596735257153405,2.5252820609766857e-06,2026-01-15T15:42:09.112461,1.0
205,10,0.3578751580867638,2.3076764177476504e-06,2026-01-15T15:42:09.134482,1.0
206,6,0.35608578229633,2.1898570066314348e-06,2026-01-15T15:42:09.150804,1.0
207,7,0.3543053533848483,2.1317097401452043e-06,2026-01-15T15:42:09.165824,1.0
208,6,0.35253382661792404,2.0940743423425447e-06,2026-01-15T15:42:09.179950,1.0
209,9,0.3507711574848344,2.0672025149126584e-06,2026-01-15T15:42:09.198046,1.0
210,7,0.34901730169741024,2.059074653506521e-06,2026-01-15T15:42:09.213052,1.0
211,6,0.3472722151889232,2.053724981441185e-06,2026-01-15T15:42:09.228502,1.0
212,6,0.3455358541129786,2.0486390065821425e-06,2026-01-15T15:42:09.240011,1.0
213,10,0.3438081748424137,2.045308896012621e-06,2026-01-15T15:42:09.258119,1.0
214,2,0.3420891339682016,2.0452375366675214e-06,2026-01-15T15:42:09.262116,0.0
215,6,0.3403786882983606,2.0447072751750283e-06,2026-01-15T15:42:09.273640,1.0
216,6,0.3386767948568688,2.044305423114512e-06,2026-01-15T15:42:09.285158,0.0
217,8,0.33698341088258443,2.0440295201673565e-06,2026-01-15T15:42:09.299165,0.0
218,7,0.3352984938281715,1.393064039416636e-06,2026-01-15T15:42:09.312364,1.0
219,8,0.33362200135903064,1.0734499285947052e-06,2026-01-15T15:42:09.327977,1.0
220,5,0.33195389135223546,9.65822387297699e-07,2026-01-15T15:42:09.336195,0.0
221,8,0.3302941218954743,8.946262172004893e-07,2026-01-15T15:42:09.352206,1.0
222,6,0.32864265128599696,8.708898299802926e-07,2026-01-15T15:42:09.364213,0.0
223,8,0.326999438029567,8.444743499014251e-07,2026-01-15T15:42:09.381094,1.0
224,8,0.3253644408394192,8.366476149435087e-07,2026-01-15T15:42:09.397133,1.0
225,6,0.3237376186352221,8.322692762208206e-07,2026-01-15T15:42:09.410139,1.0
226,6,0.322118930542046,8.290837743674118e-07,2026-01-15T15:42:09.421664,1.0
227,3,0.32050833588933575,8.280548273242872e-07,2026-01-15T15:42:09.428028,0.0
228,6,0.31890579420988907,8.270545750699298e-07,2026-01-15T15:42:09.440214,1.0
229,8,0.3173112652388396,8.260665726478323e-07,2026-01-15T15:42:09.453433,0.0
230,6,0.3157247089126454,8.257603074635078e-07,2026-01-15T15:42:09.467012,1.0
231,5,0.3141460853680822,8.255913266408399e-07,2026-01-15T15:42:09.477027,0.0
232,6,0.3125753549412418,8.254774897609174e-07,2026-01-15T15:42:09.491776,0.0
233,7,0.31101247816653554,7.314230260613286e-07,2026-01-15T15:42:09.507775,1.0
234,7,0.30945741577570285,3.5949767545506717e-07,2026-01-15T15:42:09.526020,1.0
235,5,0.3079101286968243,2.1755363330822063e-07,2026-01-15T15:42:09.534610,0.0
236,7,0.3063705780533402,1.263427336972711e-07,2026-01-15T15:42:09.550451,1.0
237,8,0.30483872516307353,5.2829988188562994e-08,2026-01-15T15:42:09.569972,1.0
238,11,0.3033145315372582,2.0381229405841416e-08,2026-01-15T15:42:09.592492,1.0
239,6,0.3017979588795719,1.2267581570579722e-08,2026-01-15T15:42:09.606500,1.0
240,8,0.30028896908517405,6.821777473464685e-09,2026-01-15T15:42:09.626583,1.0
241,7,0.2987875242397482,4.26956641146059e-09,2026-01-15T15:42:09.641398,0.0
242,7,0.29729358661854943,3.104841224607635e-09,2026-01-15T15:42:09.654421,1.0
243,9,0.29580711868545667,2.402914286896499e-09,2026-01-15T15:42:09.672241,1.0
244,4,0.2943280830920294,2.2152869308400547e-09,2026-01-15T15:42:09.682246,0.0
245,8,0.29285644267656924,2.0224713950453556e-09,2026-01-15T15:42:09.699183,1.0
246,7,0.2913921604631864,1.9319612460950292e-09,2026-01-15T15:42:09.713193,0.0
247,10,0.28993519966087045,1.6127468627550287e-09,2026-01-15T15:42:09.741215,1.0
248,6,0.2884855236625661,1.3864747661399522e-09,2026-01-15T15:42:09.757223,1.0
249,5,0.28704309604425327,1.3128987364267008e-09,2026-01-15T15:42:09.767737,0.0
250,6,0.285607880564032,1.2528041926410625e-09,2026-01-15T15:42:09.782744,1.0
251,6,0.28417984116121187,1.233066777050259e-09,2026-01-15T15:42:09.797274,1.0
252,6,0.2827589419554058,1.2102714819542913e-09,2026-01-15T15:42:09.811273,1.0
253,6,0.28134514724562876,1.1975576799986252e-09,2026-01-15T15:42:09.826786,1.0
254,9,0.2799384215094006,1.1918740071606947e-09,2026-01-15T15:42:09.849294,1.0
255,9,0.27853872940185365,1.1896312332080294e-09,2026-01-15T15:42:09.868807,1.0
256,6,0.27714603575484437,1.188648070507472e-09,2026-01-15T15:42:09.881314,1.0
257,6,0.2757603055760701,1.188671357782358e-09,2026-01-15T15:42:09.894315,1.0
258,5,0.2743815040481898,1.1887949666398827e-09,2026-01-15T15:42:09.905320,0.0
259,7,0.2730095965279488,1.188355713062795e-09,2026-01-15T15:42:09.920829,1.0
260,7,0.27164454854530906,1.18823790077726e-09,2026-01-15T15:42:09.938830,1.0
261,8,0.2702863258025825,1.1879474069156557e-09,2026-01-15T15:42:09.960347,1.0
262,9,0.2689348941735696,1.0902151250280663e-09,2026-01-15T15:42:09.985862,1.0
263,6,0.26759021970270175,1.0975074428887406e-09,2026-01-15T15:42:10.000369,0.0
264,10,0.2662522686041882,1.07376966892005e-09,2026-01-15T15:42:10.025886,1.0
265,3,0.2649210072611673,1.0532820739661727e-09,2026-01-15T15:42:10.032886,0.0
266,11,0.26359640222486147,1.0476284047667047e-09,2026-01-15T15:42:10.065400,1.0
267,9,0.26227842021373715,1.0491512933874688e-09,2026-01-15T15:42:10.085415,1.0
268,2,0.2609670281126685,1.0486458021830188e-09,2026-01-15T15:42:10.091416,0.0
269,5,0.25966219297210513,1.0459545266472587e-09,2026-01-15T15:42:10.101416,0.0
270,6,0.2583638820072446,1.0434919139466933e-09,2026-01-15T15:42:10.115422,1.0
271,7,0.2570720625972084,1.0433042493492895e-09,2026-01-15T15:42:10.130437,0.0
272,7,0.25578670228422234,1.0429033327837185e-09,2026-01-15T15:42:10.147441,1.0
273,8,0.25450776877280124,1.0425907075802162e-09,2026-01-15T15:42:10.166957,0.0
274,6,0.2532352299289372,1.0426053402134288e-09,2026-01-15T15:42:10.182474,1.0
275,6,0.2519690537792925,1.0426636225680657e-09,2026-01-15T15:42:10.197479,1.0
276,7,0.2507092085103961,1.0426681970729032e-09,2026-01-15T15:42:10.216080,1.0
277,8,0.2494556624678441,5.172722031764575e-10,2026-01-15T15:42:10.239205,1.0
278,9,0.24820838415550486,3.0330014338377997e-10,2026-01-15T15:42:10.263725,1.0
279,8,0.24696734223472733,2.1106208202828145e-10,2026-01-15T15:42:10.282047,0.0
280,10,0.2457325055235537,1.611013433918361e-10,2026-01-15T15:42:10.304574,1.0
281,6,0.24450384299593592,1.44038418013661e-10,2026-01-15T15:42:10.317079,1.0
282,9,0.24328132378095624,1.3319011884496343e-10,2026-01-15T15:42:10.334586,1.0
283,7,0.24206491716205145,1.2990735156212865e-10,2026-01-15T15:42:10.350590,0.0
284,9,0.2408545925762412,1.2779954153534917e-10,2026-01-15T15:42:10.370102,1.0
285,6,0.23965031961336,1.2674838469799514e-10,2026-01-15T15:42:10.384615,1.0
286,6,0.2384520680152932,1.2631269882910217e-10,2026-01-15T15:42:10.397616,1.0
287,7,0.23725980767521673,1.2596202771369274e-10,2026-01-15T15:42:10.412622,0.0
288,6,0.23607350863684065,1.2573381632727253e-10,2026-01-15T15:42:10.426133,1.0
289,6,0.23489314109365644,1.2563359723860233e-10,2026-01-15T15:42:10.438640,1.0
290,6,0.23371867538818816,1.1007690485032376e-10,2026-01-15T15:42:10.451643,1.0
291,4,0.23255008201124722,8.65237953875421e-11,2026-01-15T15:42:10.462650,0.0
292,6,0.231387331601191,7.259037624685396e-11,2026-01-15T15:42:10.478164,1.0
293,8,0.23023039494318503,6.553915351615106e-11,2026-01-15T15:42:10.494670,1.0
294,6,0.2290792429684691,6.17439742064442e-11,2026-01-15T15:42:10.507672,1.0
295,8,0.22793384675362674,5.926573331269461e-11,2026-01-15T15:42:10.522179,1.0
296,6,0.22679417751985861,5.7792508567373194e-11,2026-01-15T15:42:10.534180,1.0
297,7,0.22566020663225933,5.7077635567167467e-11,2026-01-15T15:42:10.547688,1.0
298,6,0.22453190559909803,5.6732327559719245e-11,2026-01-15T15:42:10.559692,1.0
299,8,0.22340924607110255,5.640973362681587e-11,2026-01-15T15:42:10.575990,1.0
300,6,0.22229219984074702,5.6254476346259683e-11,2026-01-15T15:42:10.587496,1.0
301,9,0.2211807388415433,5.615415523416503e-11,2026-01-15T15:42:10.603500,0.0
302,2,0.22007483514733558,5.612638437780398e-11,2026-01-15T15:42:10.606501,0.0
303,10,0.2189744609715989,5.6085643267232e-11,2026-01-15T15:42:10.626012,1.0
304,6,0.2178795886667409,5.608331695317742e-11,2026-01-15T15:42:10.637515,1.0
305,7,0.2167901907234072,5.084398998394038e-11,2026-01-15T15:42:10.653518,1.0
306,3,0.21570623976979014,4.965896596058686e-11,2026-01-15T15:42:10.659518,0.0
307,6,0.21462770857094118,4.7773217736347266e-11,2026-01-15T15:42:10.672596,1.0
308,8,0.21355457002808648,4.4251473728818685e-11,2026-01-15T15:42:10.688108,1.0
309,5,0.21248679717794605,4.37885399749878e-11,2026-01-15T15:42:10.698109,0.0
310,2,0.21142436319205632,4.3530332838759986e-11,2026-01-15T15:42:10.702111,0.0
311,7,0.21036724137609603,4.3340001407588674e-11,2026-01-15T15:42:10.717531,0.0
312,6,0.20931540516921554,4.330127237892403e-11,2026-01-15T15:42:10.738944,1.0
313,2,0.20826882814336947,4.320311071783281e-11,2026-01-15T15:42:10.742940,0.0
314,2,0.20722748400265262,4.309965865320967e-11,2026-01-15T15:42:10.746944,0.0
315,6,0.20619134658263935,4.300674376952335e-11,2026-01-15T15:42:10.762948,1.0
316,7,0.20516038984972615,4.2900110209034836e-11,2026-01-15T15:42:10.777459,0.0
317,6,0.2041345879004775,4.290584107186773e-11,2026-01-15T15:42:10.792969,1.0
318,6,0.2031139149609751,4.289050749978207e-11,2026-01-15T15:42:10.805972,1.0
319,6,0.20209834538617025,4.2878669070239847e-11,2026-01-15T15:42:10.819490,0.0
320,8,0.2010878536592394,4.2868638556493866e-11,2026-01-15T15:42:10.836995,1.0
321,6,0.2000824143909432,4.286744080365945e-11,2026-01-15T15:42:10.851001,1.0
322,8,0.19908200231898848,4.28675866049992e-11,2026-01-15T15:42:10.869518,1.0
